
#
# Diese Daten sind Input für das Tool: PTNA - Public Transport Network Analysis (https://ptna.openstreetmap.de)
#


= Überblick über die ÖPNV-Linien des Oberösterreichischen Verkehrsverbunds

- Verweis auf diese Liste mit den [[Austria/Nahverkehr_Ober%C3%B6sterreich/Analyse/OÖVV-Linien|OÖVV Linien]] im OSM-Wiki.
-
- Verweis auf mehr [/de/config.php?network=AT-O%C3%96VV Informationen] zu dieser Auswertung.
-

=Eisenbahn
S1;train;Linz <=> Garsten;;;ÖBB-Personenverkehr AG;AT-Eisenbahn;1-S1-O-j26-1;
600;bus;"Linz - Unionkreuzung - PlusCity - Hörsching - Marchtrenk - Wels Linz - PlusCity - Marchtrenk - Wels";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-600-j23-1;
601;bus;"Linz Hauptbahnhof - airport linz/Airport/Aeropuerto - Traun Trauner Kreuzung Linz Hauptbahnhof - Flughafen - Traun Trauner Kreuzung";;;Österreichische Postbus AG;AT-OOeVV;21-601-j23-1;
609;bus;"Linz voestalpine - Hörsching - Marchtrenk - Wels Linz voestalpine - Hörsching - Marchtrenk - Wels";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-609-j23-1;
610;bus;"Traun - Haid Traun - Haid";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-610-j23-1;
611;bus;"(Linz) - Ebelsberg - Freindorf - Ansfelden - Haid - Traun (Linz) - Ebelsberg - Freindorf - Ansfelden - Traun";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-611-j23-1;
612;bus;"Linz Hbf - Unionkreuzung - St. Martin - Traun Linz - St. Martin - Traun";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-612-j23-1;
614;bus;"St.Marien - Nöstlbach - Nettingsdorf St.Marien - Nöstlbach - Nettingsdorf";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-614-j23-1;
615;bus;"Traun - Haid - Ansfelden - Freindorf Traun - Haid - Ansfelden - Freindorf";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-615-j23-1;
616;bus;"Traun - Haid - IKEA/Haid Center - Pucking - Weißkirchen - Marchtrenk Traun - IKEA/Haid - Pucking - Marchtrenk";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-616-j23-1;
617;bus;"Traun -St. Martin - PlusCity - Hörsching - Rutzing Traun - PlusCity - Hörsching - Rutzing";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-617-j23-1;
618;bus;"Linz Volksgartenstraße -Leonding Meixnerkrg - Doppl - (St.Martin) - Traun - Rutzing Linz Volksgartenstraße - Doppl - Traun - Rutzing";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-618-j23-1;
619;bus;"Rutzing Ort - Traun - Linz voestalpine Rutzing Ort - Traun - Linz voestalpine";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-619-j23-1;
625;bus;"Pasching b.Linz Oberhaidstraße - Dörnbach-Hitzing - Thurnharting Pasching b.Linz Oberhaidstraße - Dörnbach-Hitzing - Thurnharting";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;33-625-j23-1;
630;bus;"Traun Hauptplatz - Badezentrum - Oedt Traun Hauptplatz - Badezentrum - Oedt - Tannhubstraße";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;47-630-j23-1;
631;bus;"Traun Hauptplatz - Bahnhof - St. Dionysen - Leharstraße Traun Hauptplatz - Bahnhof - St.Dionysen - Leharstraße";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;47-631-j23-1;
632;bus;"Traun Hauptplatz - Steinhumergutsiedlung - Oedt Traun Hauptplatz - Haferstraße - Badezentrum - Oedt";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;47-632-j23-1;
633;bus;"Traun Hauptplatz - Am Nordsaum - Sportzentrum - Langholzfelderstraße Traun Hauptplatz - Sportzentrum - B1 Nebenfahrbahn/Langholzstraße";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;47-633-j23-1;
640;bus;"Wels - Gunskirchen - Offenhausen - Bachmanning - Pennewang - Edt b. Lambach - Lambach Wels - Gunskirchen - Offenhausen - Pennewang - Lambach";;;Österreichische Postbus AG;AT-OOeVV;45-640-j23-1;
641;bus;"Wels - Gunskirchen - Pennewang - Bachmanning Wels - Gunskirchen - Pennewang - Bachmanning - Offenhausen";;;Österreichische Postbus AG;AT-OOeVV;45-641-j23-1;
642;bus;"Lambach - Bachmanning - Gaspoltshofen - Altenhof a. H. - Haag a. H. - Ried/I. Lambach - Gaspoltshofen - Haag a. H. - Ried/I.";;;Österreichische Postbus AG;AT-OOeVV;45-642-j23-1;
643;bus;"Lambach - Bachmanning - Aichkirchen - Neukirchen b. Lambach - Lambach Lambach - Bachmanning - Aichk. - Neukirchen - Lambach";;;Österreichische Postbus AG;AT-OOeVV;45-643-j23-1;
645;bus;"Wels - Gunskirchen - Pichl b. Wels - Bad Schallerbach - Wallern (- Grieskirchen) Wels - Gunskirchen - Pichl b. Wels - Wallern (- Grieskirchen)";;;Österreichische Postbus AG;AT-OOeVV;45-645-j23-1;
646;bus;"Wels - Krenglbach - Pichl b. Wels - Kematen/Innbach - Meggenhofen - Aistersheim (- Haag a. H. - Ried/I.) Wels - Krenglbach - Pichl b. Wels - Meggenhofen - Haag/H. - Ried/I.";;;Österreichische Postbus AG;AT-OOeVV;45-646-j23-1;
647;bus;"Wels - Pichl b. Wels - Gallspach Wels - Pichl b. Wels - Gallspach";;;Österreichische Postbus AG;AT-OOeVV;45-647-j23-1;
650;bus;"Wallern - Bad Schallerbach - Schlüßlberg - Grieskirchen Wallern - Bad Schallerbach - Schlüßlberg - Grieskirchen";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;45-650-j23-1;
651;bus;"Grieskirchen - Gallspach - Meggenhofen - Gaspoltshofen - Altenhof a. H. Griesk. - Gallspach - Meggenhofen - Gaspoltshofen - Altenhof a. H.";;;Österreichische Postbus AG;AT-OOeVV;45-651-j23-1;
652;bus;"Grieskirchen - St. Georgen b. Grieskirchen Grieskirchen - St. Georgen b. Grieskirchen";;;Österreichische Postbus AG;AT-OOeVV;45-652-j23-1;
653;bus;"Grieskirchen - Hofkirchen a. d. Trattnach - Aistersheim - Weibern - Geboltskirchen Griesk. - Hofkirchen - Aistersheim - Weibern - Geboltskirchen";;;Österreichische Postbus AG;AT-OOeVV;45-653-j23-1;
654;bus;"Grieskirchen - Taufkirchen a. d. Trattnach - Hofkirchen a. d. Trattnach - Haag a. H. (- Ried/I.) Grieskirchen - Obertrattnach - Haag a. H. (- Ried/I.)";;;Österreichische Postbus AG;AT-OOeVV;45-654-j23-1;
657;bus;"Ortsverkehr Bad Schallerbach Ortsverkehr Bad Schallerbach";;;Fa. Schörgenhuber Hubert e. U.;AT-OOeVV;45-657-j23-1;
660;bus;"Wels - Bad Schallerbach - Wallern - Eferding - Pupping - Hartkirchen - Aschach/D. Wels - Wallern - Eferding - Pupping - Hartkirchen - Aschach";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;45-660-j23-1;
661;bus;"Grieskirchen - Pollham - St. Marienkirchen/Polsenz - Eferding Grieskirchen - Pollham - St. Marienkirchen/Pols. - Eferding";;;Wilhelm Welser Verkehrsbetriebe GmbH;AT-OOeVV;45-661-j23-1;
662;bus;"Wels - Bad Schallerbach - Wallern - St. Marienkirchen/Polsenz - Prambachkirchen - Waizenkirchen Wels - St. Marienkirchen/Polsenz - Prambachkirchen - Waizenkirchen";;;Österreichische Postbus AG;AT-OOeVV;45-662-j23-1;
663;bus;"Eferding - Obergallsbach - St. Marienkirchen/Polsenz - Dachsberg - Prambachkirchen Eferding - St. Marienkirchen - Dachsberg- Prambachkirchen";;;Österreichische Postbus AG;AT-OOeVV;45-663-j23-1;
664;bus;"Wels - Buchkirchen - Scharten - Fraham - Eferding Wels - Buchkirchen - Scharten - Fraham - Eferding";;;Österreichische Postbus AG;AT-OOeVV;45-664-j23-1;
665;bus;"Eferding - Hinzenbach - Stroheim (- Waizenkirchen - Dachsberg Gymnasium) Eferding - Hinzenbach - Stroheim (- Waizenkirchen - Dachsberg)";;;Hehenberger GesmbH & Co KG;AT-OOeVV;45-665-j23-1;
670;bus;"Linz - Wilhering - Eferding - Hartkirchen - Haibach o. d. Donau - St. Agatha (- Engelhartszell - Passau) Linz - Wilhering - Eferding - Hartkirchen - Haibach - Passau";;;Österreichische Postbus AG;AT-OOeVV;45-670-j23-1;
671;bus;"Wilhering - Straßham - Alkoven - Hartheim (- Eferding - Aschach/D.) Wilhering - Straßham - Alkoven - Hartheim - Aschach/D.";;;sabtours Busbetrieb GmbH;AT-OOeVV;45-671-j23-1;
675;bus;"Linz - Wilhering - Schönering - Reith Linz - Wilhering - Schönering - Reith";;;WILIA d. Mgd. Wilhering;AT-OOeVV;25-675-j23-1;
676;bus;"Linz Obere Donaulände - Wilhering - Mühlbach b.Wilhering - Dörnbach-Hitzing Linz Obere Donaulände - Dörnbach-Hitzing";;;WILIA d. Mgd. Wilhering;AT-OOeVV;25-676-j23-1;
677;bus;"Schönering - Hitzing - Wilhering - Schönering Schönering - Hitzing - Wilhering - Schönering";;;WILIA d. Mgd. Wilhering;AT-OOeVV;25-677-j23-1;
680;bus;"Hörsching - Rutzing - Frindorf - Hörsching Hörsching - Rutzing - Frindorf - Hörsching";;;sabtours Busbetrieb GmbH;AT-OOeVV;33-680-j23-1;
682;bus;"Hörsching - Oftering - Axberg - Kirchberg - Hörsching Hörsching - Oftering - Axberg - Kirchberg - Hörsching";;;sabtours Busbetrieb GmbH;AT-OOeVV;33-682-j23-1;
683;bus;"Dörnbach-Hitzing - Kirchberg - Thening - Hörsching Bahnhst Hitzing - Kirchberg - Thening - Hörsching";;;sabtours Busbetrieb GmbH;AT-OOeVV;33-683-j23-1;
688;bus;"Leonding - Straßham - Aschach/D. - Bad Mühllacken Leonding - Eferding - Hartkirchen - Aschach/D. - Bad Mühllacken";;;sabtours Busbetrieb GmbH;AT-OOeVV;45-688-j23-1;
690;bus;"Grieskirchen - Waizenkirchen - Peuerbach - Neukirchen a. W. (- St. Aegidi) Grieskirchen - Peuerbach - Neukirchen (- St. Aegidi)";;;Österreichische Postbus AG;AT-OOeVV;45-690-j23-1;
692;bus;"Grieskirchen - Tollet - Michaelnbach - Waizenkirchen - St. Agatha - Haibach o. d. Donau Grieskirchen - Waizenkirchen - St. Agatha - Haibach";;;Österreichische Postbus AG;AT-OOeVV;45-692-j23-1;
693;bus;"Grieskirchen - Pollham - St. Thomas b. Waizenkirchen - Prambachkirchen - Dachsberg Griesk. - Pollham - St. Thomas - Prambachkirchen - Dachsberg";;;Österreichische Postbus AG;AT-OOeVV;45-693-j23-1;
696;bus;"Linz voestalpine - Wilhering - Alkoven - Eferding - Haibach o. d. Donau - St. Agatha Linz voestalp. - Wilhering - Alkoven - Eferding - Haibach - St. Agatha";;;Österreichische Postbus AG;AT-OOeVV;45-696-j23-1;
697;bus;"Linz voestalpine - Alkoven - Waizenkirchen - Neukirchen a. W. Linz voestalpine - Alkoven - Waizenkirchen - Neukirchen a. W.";;;sabtours Busbetrieb GmbH;AT-OOeVV;45-697-j23-1;
698;bus;"Linz voestalpine - Wilhering - Alkoven - Eferding - Pupping - Aschach/D. - Hartkirchen Linz voestalp. - Wilhering - Eferding - Aschach/D. - Hartkirchen";;;Österreichische Postbus AG;AT-OOeVV;45-698-j23-1;
699;bus;"Linz voestalpine - Wilhering - Eferding - Prambachkirchen - Waizenkirchen - Peuerbach Linz voestalpine - Eferding - Waizenkirchen - Peuerbach";;;Österreichische Postbus AG;AT-OOeVV;45-699-j23-1;

==Bereich 7xx
700;bus;"Vöcklabruck - Neukirchen/Vöckla - Redl/Zipf - Frankenburg Vöcklabruck - Timelkam - Neukirchen/V. - Frankenburg";;;Österreichische Postbus AG;AT-OOeVV;15-700-j23-1;
706;bus;"Vöcklabruck - Untereinwald/Untereinwald - Ungenach - Ampflwang Vöcklabruck - Pilsbach - Ungenach - Ampflwang";;;Österreichische Postbus AG;AT-OOeVV;15-706-j23-1;
708;bus;"Vöcklabruck - Timelkam - Puchkirchen am Trattberg - Ampflwang Vöcklabruck - Timelkam - Puchkirchen/T. - Ampflwang";;;Österreichische Postbus AG;AT-OOeVV;15-708-j23-1;
712;bus;"Vöcklabruck - Thomasroith - Wolfsegg - Altenhof - Gaspoltshofen Vöcklabruck - Wolfsegg - Altenhof - Gaspoltshofen";;;Österreichische Postbus AG;AT-OOeVV;15-712-j23-5;
713;bus;"Vöcklabruck - Wolfsegg - Altenhof Vöcklabruck - Wolfsegg - Altenhof";;;Österreichische Postbus AG;AT-OOeVV;15-713-j23-3;
716;bus;"Schwanenstadt - Atzbach - Niederthalheim - Schwanenstadt Schwanenstadt - Atzbach - Niederthalheim - Schwanenstadt";;;sabtours Busbetrieb GmbH;AT-OOeVV;15-716-j23-1;
721;bus;"Vöcklabruck Krankenhaus - Attnang-Puchheim Bf. Vöcklabruck Krankenhaus - Bbf - Varena - Regau - Attnang-P. Bf";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-721-j23-1;
722;bus;"Vöcklabruck Dürnau - Varena Dürnau - Busbahnhof - Bahnhof - Varena";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-722-j23-1;
723;bus;"Vöcklabruck Varena - Krankenhaus Varena - Schöndorf - Dürnau Mitte - Busbahnhof - Krankenhaus";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-723-j23-1;
724;bus;"Vöcklabruck Varena - Buchleiten Varena - Schöndorf - Busbahnhof - J.-Nestroy-Straße";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-724-j23-1;
725;bus;"Vöcklabruck Poschenhof - Schulzentrum Vöcklabruck Poschenhof - Bahnhof - Schulzentrum";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-725-j23-1;
726;bus;"Attnang-Puchheim Bf - Redlham Attnang-Puchheim Bahnhof - Niederstraß/Alt Attnang - Redlham";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-726-j23-1;
727;bus;"Attnang-Puchheim Bf - Zeislau Attnang-Puchheim Bahnhof - Rathausplatz - Zeislau";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-727-j23-1;
728;bus;"Attnang-Puchheim Bf - Oberfeld Attnang-Puchheim Bahnhof - Puchheim - Oberfeld - Bahnhof";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-728-j23-1;
729;bus;"Attnang-Puchheim Bf - Wiener Straße OST Bahnhof (- Spitzberg) - Wiener Straße OST";;;Dr. Richard -Standort Oberösterreich;AT-OOeVV;48-729-j23-1;

==Bereich 8xx
810;bus;"Schärding - Münzkirchen - St. Roman - St. Aegidi - Engelhartszell Schärding - Münzkirchen - St. Roman - Engelhartszell";;;Österreichische Postbus AG;AT-OOeVV;28-810-j23-1;
811;bus;"St.Roman - Stadl b.Engelhartszell St.Roman - Stadl b.Engelhartszell";;;Österreichische Postbus AG;AT-OOeVV;28-811-j23-1;
812;bus;"Schärding - Münzkirchen - Esternberg - Vichtenstein - Pyrawang Schärding - Münzkirchen - Esternberg - Pyrawang";;;Österreichische Postbus AG;AT-OOeVV;28-812-j23-1;
813;bus;"Ried i.Ikr. - Andorf - Sigharting - Kopfing - St.Aegidi/Münzkirchen Ried i.Ikr. - Andorf - Sigharting - Kopfing/Münzkirchen";;;Österreichische Postbus AG;AT-OOeVV;28-813-j23-1;
817;bus;"Schärding - Wernstein am Inn - Schardenberg - Mayrhof - Schärding Schärding - Wernstein/Inn - Mayrhof - Schärding";;;Österreichische Postbus AG;AT-OOeVV;28-817-j23-1;
818;bus;"Schärding - Schardenberg - Haibach b.Freinberg - Freinberg Schärding - Schardenberg - Haibach b.Freinberg - Freinberg";;;Österreichische Postbus AG;AT-OOeVV;28-818-j23-1;
820;bus;"Schärding - St.Florian/Inn - Andorf - Raab - Peuerbach Schärding - St.Florian/Inn - Andorf - Raab - Peuerbach";;;Österreichische Postbus AG;AT-OOeVV;28-820-j23-1;
822;bus;"Schärding - St.Florian/Inn - Taufkirchen/Pram - Diersbach - Kopfing i.Ikr. Schärding - St. Florian/Inn - Taufkirchen/Pram - Kopfing";;;Österreichische Postbus AG;AT-OOeVV;28-822-j23-1;
824;bus;"Schärding - St.Florian/Inn - Rossbach - Taufkirchen/Pram - Enzenkirchen - Raab Schärding - St.Florian/Inn - Taufkirchen/Pram - Raab";;;Österreichische Postbus AG;AT-OOeVV;28-824-j23-1;
826;bus;"Schärding - St.Florian/Inn - Suben - St.Marienkirchen - Eggerding Schärding - St.Florian/Inn - Suben- St.Marienkirchen - Eggerding";;;Österreichische Postbus AG;AT-OOeVV;28-826-j23-1;
828;bus;"Bubing - Otterbach - Schärding - Gopperding - Rainbach i.Ikr. Bubing - Otterbach - Schärding - Gopperding - Rainbach i.Ikr.";;;Österreichische Postbus AG;AT-OOeVV;28-828-j23-1;
831;bus;"CITYBUS-VERKEHR RIED im Innkreis/Riedberg CITYBUS-VERKEHR RIED 831 Riedberg, 832 Försterstraße";;;Österreichische Postbus AG;AT-OOeVV;46-831-j23-1;
832;bus;"CITYBUS-VERKEHR RIED im Innkreis/Försterstraße - Stöcklgras";;;Österreichische Postbus AG;AT-OOeVV;46-832-j23-1;
833;bus;"CITYBUS-VERKEHR RIED im Innkreis/Krankenhaus/Hohenzellerstraße CITYBUS-VERKEHR RIED 833 Hohenzollerstraße, 834 Bahnhof";;;Österreichische Postbus AG;AT-OOeVV;46-833-j23-1;
834;bus;"CITYBUS-VERKEHR RIED im Innkreis/Bahnhof/Schatzdorferstraße";;;Österreichische Postbus AG;AT-OOeVV;46-834-j23-1;
835;bus;"CITYBUS-VERKEHR RIED im Innkreis/Rabenberger Weg CITYBUS-VERKEHR RIED Rabenberger Weg";;;Österreichische Postbus AG;AT-OOeVV;46-835-j23-1;
840;bus;"Ried im Innkreis - Aurolzmünster - Osternach - Antiesenhofen Ried im Innkreis - Osternach - Antiesenhofen";;;Österreichische Postbus AG;AT-OOeVV;27-840-j23-1;
841;bus;"Ried i.I. - Aurolzmünster - Eitzing - Senftenbach - Obernberg/I - Mörschwang Ried im Innkreis - Aurolzmünster - Obernberg - Mörschwang";;;Österreichische Postbus AG;AT-OOeVV;27-841-j23-1;
842;bus;"Ried i.I. - Aurolzmünster - Lambrechten - Andorf - Sigharting Ried im Innkr. - Lambrechten - Andorf - Sigharting";;;Österreichische Postbus AG;AT-OOeVV;27-842-j23-1;
843;bus;"Taiskirchen i.I. - Lambrechten - Uztenaich Taiskirchen im Innkreis - Lambrechten - Utzenaich";;;Österreichische Postbus AG;AT-OOeVV;27-843-j23-1;
844;bus;"Ried i.I. - Tumeltsham -Taiskirchen i.I. - Riedau - Zell a.d. Pram - Raab Ried im Innkreis - Riedau - Zell/Pram - Raab";;;Österreichische Postbus AG;AT-OOeVV;27-844-j23-1;
845;bus;"Altheim - Kirchdorf - Reichersberg - Antiesenhofen Altheim - Kirchdorf - Reichersberg - Antiesenhofen";;;Österreichische Postbus AG;AT-OOeVV;27-845-j23-1;
850;bus;"Ried i.I. - Neuhofen - Lohnsburg - Waldzell - Stelzen Ried im Innkreis - Lohnsburg - Waldzell - Stelzen - Arnberg";;;Österreichische Postbus AG;AT-OOeVV;27-850-j23-1;
851;bus;"Ried i.I. - Neuhofen - Pattigham - Schildorn - Pramet - Frankenburg Ried im Innkreis - Pattigham - Schildorn - Frankenburg";;;Österreichische Postbus AG;AT-OOeVV;27-851-j23-1;
852;bus;"Ried i.I. - Hohenzell - Eberschwang - Ampflwang am Hausruckwald Ried im Innkreis - Hohenzell - Eberschwang - Ampflwang";;;Österreichische Postbus AG;AT-OOeVV;27-852-j23-1;
853;bus;"Ried i.I. - Hohenzell - Obereselbach - Haag am Hausruck - Geboltskirchen Ried im Innkreis - Hohenzell - Haag/Hausruck - Geboltskirchen";;;Österreichische Postbus AG;AT-OOeVV;27-853-j23-1;
860;bus;"Braunau am Inn - Weng im Innkreis - Altheim - Polling - Aspach Braunau am Inn - Weng/Innkr. - Altheim - Polling - Aspach";;;Österreichische Postbus AG;AT-OOeVV;26-860-j23-1;
861;bus;"Braunau - Burgkirchen - Mauerkirchen - (Roßbach- Höhnhart) - Mattighofen Braunau - Mauerkirchen - (Roßbach- Höhnhart) - Mattighofen";;;Österreichische Postbus AG;AT-OOeVV;26-861-j23-1;
862;bus;"Ried i.I. - Mehrnbach - Aspach - Höhnhart - St.Johann am Walde Ried im Innkreis - Mehrnbach - Aspach - St.Johann am Walde";;;Österreichische Postbus AG;AT-OOeVV;27-862-j23-1;
863;bus;"Ried/I. - Mehrnbach - Kirchheim - Polling - Altheim/I. Ried/I. - Mehrnbach - Polling - Altheim/I.";;;Österreichische Postbus AG;AT-OOeVV;27-863-j23-1;
864;bus;"Ried/I. - Wippenham - Geinberg - Altheim/I. - Mühlheim Ried/I. - Mehrnbach - Wippenham - Geinberg - Altheim/I. - Mühlheim";;;Österreichische Postbus AG;AT-OOeVV;27-864-j23-1;
866;bus;"Ried i.I. - Neuhofen i.I. - Mettmach Ried im Innkreis - Neuhofen i.I. - Mettmach";;;Österreichische Postbus AG;AT-OOeVV;27-866-j23-1;
870;bus;"Friedburg - Lengau - Teichstätt - Achenlohe - Munderfing Friedburg - Lengau - Teichstätt Achenlohe - Munderfing";;;Österreichische Postbus AG;AT-OOeVV;26-870-j23-1;
871;bus;"Neumarkt - Straßwalchen - Friedburg - Schneegattern - Hochek Straßwalchen - Friedburg - Schneegattern - Hocheck";;;Österreichische Postbus AG;AT-OOeVV;26-871-j23-1;
872;bus;"Straßwalchen - Friedburg - Munderfing - Mattighofen Straßwalchen - Friedburg - Munderfing - Mattighofen";;;Österreichische Postbus AG;AT-OOeVV;26-872-j23-1;
873;bus;"Straßwalchen - Lengau - Lochen - Munderfing Straßwalchen - Lengau - Lochen - Munderfing";;;Österreichische Postbus AG;AT-OOeVV;26-873-j23-1;
874;bus;"Mattighofen - Auerbach - Kirchberg - Perwang Mattighofen - Auerbach - Kirchberg - Perwang";;;Österreichische Postbus AG;AT-OOeVV;26-874-j23-1;
875;bus;"Mattsee - Palting - Mattighofen Mattsee - Palting - Mattighofen";;;Österreichische Postbus AG;AT-OOeVV;26-875-j23-2;
876;bus;"Mattighofen - Maria Schmolln - St.Johann am Walde - Frauschereck Mattighofen - Maria Schmolln - St.Johann/W. - Frauschereck";;;Österreichische Postbus AG;AT-OOeVV;26-876-j23-1;
878;bus;"Pischelsdorf am Engelbach - Feldkirchen - Eggelsberg - Geretsberg Pischelsdorf - Feldkirchen - Eggelsberg - Geretsberg";;;Stern & Hafferl Kraftfahrlinien GmbH;AT-OOeVV;26-878-j23-1;
880;bus;"Braunau am Inn - Neukirchen/Enknach - Lamprechtshausen - Oberndorf Braunau am Inn - Neukirchen - Lamprechtshausen -Oberndorf";;;Stern & Hafferl Kraftfahrlinien GmbH;AT-OOeVV;26-880-j23-1;
881;bus;"Neukirchen - Pischelsdorf - Mattighofen Neukirchen - Pischelsdorf - Mattighofen";;;Stern & Hafferl Kraftfahrlinien GmbH;AT-OOeVV;26-881-j23-1;
882;bus;"Braunau - Schwand - Gilgenberg - Ostermiething Braunau - Schwand - Gilgenberg - Ostermiething";;;Stern & Hafferl Kraftfahrlinien GmbH;AT-OOeVV;26-882-j23-1;
884;bus;"(Wildshut) - Ostermiething - St. Radegund - Duttendorf - (Braunau) Ostermiething - St. Radegund - Duttendorf - (Braunau)";;;Stern & Hafferl Kraftfahrlinien GmbH;AT-OOeVV;26-884-j23-1;
885;bus;"Braunau am Inn - Überackern - Hochburg - Tarsdorf - Ostermiething Braunau - Überackern - Hochburg - Ostermiething";;;Stern & Hafferl Kraftfahrlinien GmbH;AT-OOeVV;26-885-j23-1;
891;bus;"CITYBUS BRAUNAU Stadtplatz - Bahnhof - Haselbach - Neustadt - Stadtplatz CITYBUS - Braunau Stadtplatz - Haselbach - Neustadt";;;Österreichische Postbus AG;AT-OOeVV;45-891-j23-1;
892;bus;"CITYBUS BRAUNAU Stadtplatz - Neustadt - Haselbach - Bahnhof - Stadtplatz CITYBUS - Braunau Stadtplatz - Neustadt - Haselbach";;;Österreichische Postbus AG;AT-OOeVV;45-892-j23-1;
893;bus;"CITYBUS BRAUNAU Stadtplatz - Ranshofen - Stadtplatz CITYBUS Braunau Stadtplatz - Ranshofen - Stadtplatz";;;Österreichische Postbus AG;AT-OOeVV;45-893-j23-1;
894;bus;"CITYBUS BRAUNAU Stadtplatz - Laab - Stadtplatz CITYBUS - Braunau Stadtplatz - Laab - Stadtplatz";;;Österreichische Postbus AG;AT-OOeVV;45-894-j23-1;
898;bus;"Braunau am Inn - Neustadt - Kühberg - Braunau/I. Braunau am Inn - Neustadt - Kühberg - Braunau/I.";;;Österreichische Postbus AG;AT-OOeVV;26-898-j23-1;

=nicht im Verbund
MAT;train;Museumsbahn Ampflwang – Timelkam;;;;;;
SBB;train;Schafbergbahn;;;;;;
